LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-03-26 17:08:52,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-45,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:52,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-45,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-46,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-47,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-47,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-45,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:53,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:53,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:56,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:56,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-48,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-47,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:56,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-34,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:56,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:56,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:56,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:57,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:57,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-59,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:57,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:57,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:57,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:59,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:59,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:59,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:00,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-30,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-29,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-30,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-30,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:03,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-30,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-53,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-30,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-25,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:04,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:05,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-42, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-43, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-43, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:07,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:08,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:08,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:09,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-25, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:10,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:11,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:11,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:11,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:11,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:12,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-59, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-27, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-28, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:14,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-48,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:09:15,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:15,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:15,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:15,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:17,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:17,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:17,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:18,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:09:18,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
